text;lang;country
"How many match balls (along with the World Cup 🏆 - 😉)  will Leo Messi take home next year? 

#WorldCup2018… https://t.co/hpvScoBeek";en;
Twitter full of watery bastards today. #NIRSUI #WorldCup2018;en;
I’m trying to block it out of my mind that Denmark beat Poland 4-0 recently. #WorldCup2018;en;Ireland
"RT @WeAreMessi: How many match balls (along with the World Cup 🏆 - 😉)  will Leo Messi take home next year? 

#WorldCup2018… ";en;
Please can we have the trip to Copenhagen? #COYBIG #OTBRDS #Russia2018 #WorldCup2018 https://t.co/yiw6tPK0fu;en;Ireland
One hour left... Greece 🇬🇷 vs Croatia 🇭🇷 #WorldCup2018 #CroGre https://t.co/BXEotedIFi;en;
Pleased to see Deputy Estelle Parker discussing the 🇦🇺🇭🇳 friendly relations and the upcoming #AUSHON game at… https://t.co/CGOs866lGj;en;
Deputy Estelle Parker delighted to visit the Australian Consulate in 🇭🇳. The consulate stands ready to assist 🇦🇺fan… https://t.co/vrbBQPDwr1;en;
"5 World Cup's in one picture. 👌
.
#poldi #podolski #Zidane #Japan #DelPiero #kaka #alonso #WorldCup2018… https://t.co/bppz6dohaT";en;
Rate the new #Telstar18! ⚽️🇷🇺 #Russia2018 #WorldCup2018 #Rusia2018 #Mundial2018 #FifaWorldCup2018;en;
"La Liga Free Football Betting Tips

#CROGRE #Russia2018 #CroatiaGreece #WorldCup2018 #NIRSWI 💚⚽️

https://t.co/PpLXQOkbWQ";en;
Ireland and Northern Ireland will qualify, 100%!!!! #WorldCup2018;en;United Kingdom
The official 2018 World Cup ball has been officially unveiled. What do you think? #WorldCup2018… https://t.co/2B0HmuAej8;en;
World Cup 2018 ball is just 👌#worldcup2018 #adidastelstar #adidas;en;
RT @sportbible: The official 2018 World Cup ball has been officially unveiled. What do you think? #WorldCup2018… ;en;
All the best to @NorthernIreland this evening! #DareToDream #GAWA #Russia2018 #WorldCup2018;en;
"Looking For Logo Design, Business card, Rack card, Flyer, Brochure, Letterhead, Roll UP Banner?
Contact:… https://t.co/XgSX5mcOOh";en;
Mandzukic was not able to recover from his injury and will not be playing in today’s match #CroGre #Hellas #WorldCup2018;en;
NI taking a risk using a 442 formation but they need to take the game to Switzerland. Will be an interesting match #WorldCup2018;en;
RT sportbible: The official 2018 World Cup ball has been officially unveiled. What do you think? #WorldCup2018… https://t.co/uwZM1Bhxb3;en;
New #WorldCup2018 ball revealed. Still can’t beat the Tango #Russia2018 https://t.co/9J6EcyxO49;en;
"Tonight I'll watch #NorthernIreland play #Switzerland ; two teams who still have a chance at playing in… https://t.co/zivCKm3aLw";en;United Kingdom
"#bettingtips tips for England's meaningless friendly against Germany  https://t.co/sNnoPNzQpV
 #bettingbetter… https://t.co/kWwr5XShYn";en;
"Check out our Croatia vs Greece #bettingtips for tonight!

➡️ https://t.co/DekCUjYo0v

#CROGRE #WorldCup #WorldCup2018 ⚽🏆";en;
That ball is bloody round #WorldCup2018 https://t.co/wfi9SKNJUR;en;
After an easy #WorldCup2018 qualification, is Mexico finally at the level of Europe's top nations? A few upcoming f… https://t.co/wgZa7aEJgM;en;
Come on the boys tonight #GAWA #NorthernIreland #WorldCup2018 💚💚;en;
Great to see @mcgov12 and @laffk10 start for @NorthernIreland and Graham L presenting on @SkySports #fermanagh #GAWA #WorldCup2018;en;United Kingdom
As if they’ve named the world cup ball after The Telstar. Putting Billingham on the map https://t.co/sUfcjOqfnX;en;
"#DreamBigger @NorthernIreland! ⚽️

There's live coverage of tonight's #WorldCup2018 play-off on @bbcradioulster now… https://t.co/mW171xHPem";en;
"""You can get into a habit of being poor and losing. It takes guts to change that mindset. My players did that and t… https://t.co/n5c3ahWmv2";en;
#grime #Vereeniging #worldcup2018 holy… https://t.co/7tIiyblLmQ;en;
Our man Kyriakos Papadopoulos starts for Greece tonight in their #WorldCup2018 play-off clash against Croatia this… https://t.co/xLJ4ToEJTX;en;
"RT @BBCOneNI: #DreamBigger @NorthernIreland! ⚽️

There's live coverage of tonight's #WorldCup2018 play-off on @bbcradioulster now… ";en;
"""Football can make you cry in one second and make you feel in love the next."" -Mustapha Hadji. ⚽️🇲🇦 #WorldCup2018… https://t.co/TcwKbIIPuR";en;
Looking forward to watching the north, best of luck to them, like us have 2 very tough games to get there but they… https://t.co/6CMrkaglTL;en;
"BIG GAME FOR NORTHERN IRELAND TONIGHT 7.45pm

Can they reach the #WorldCup2018 Finals?

Get a monster 50/1 for them… https://t.co/QUm7YhMGzb";en;
RT @adamharris__: As if they’ve named the world cup ball after The Telstar. Putting Billingham on the map https://t.co/sUfcjOqfnX;en;
"Defending Champions new home Jersey shirt for #WorldCup2018 🏆🇩🇪 

Coming Up exclusively at TBPstore #Diemanschaff (… https://t.co/w5GsGph9Fa";en;
A huge night ahead for @NorthernIreland just moments away now. #WorldCup2018;en;
😎 #worldcup2018 #SouthendonSea you know #stripper https://t.co/XeexIub2Br;en;
"Tonight's #Rollover kicks off with #NIR v #Switzerland at 19:45.  Players @betfair can join #Syndicates via
▶️… https://t.co/TvU3izTcCf";en;
Good luck to both @NorthernIreland @FAIreland in their @FIFAWorldCup #Playoff1stLeg Difficult games for both but ho… https://t.co/isVx7CJUVi;en;United Kingdom
⚽️ Northern Ireland v Switzerland kicks off the World Cup play-offs tonight, so here's our #betting preview:… https://t.co/0XohXPmcTu;en;
Cheering on the #GAWA army tonight against the Swiss! Come on the boys! #NorthernIreland #Belfast #WorldCup2018… https://t.co/7Wkn3HTdDy;en;
"❗️£56,000 and climbing❗️
Tonight's #WorldCup2018 #Rollover is past the expected £50,000
Here are the remaining… https://t.co/w7rUQlP3sV";en;
#GAWA can we do it! Come on norn iron come on!!! #WorldCup2018 green n white army. What an atmosphere at Windsor 👏;en;
Northern Ireland v Switzerland in the World Cup play-offs tonight, so here's my betting preview for @_FootieLive:… https://t.co/yznVhJOCyO;en;
Got to call out the worst English midfield ever! @RacingPost https://t.co/0vzu5ojzmg;en;
"Ligue 1 Free Football Betting Tips

#CROGRE #Russia2018 #CroatiaGreece #WorldCup2018 #NIRSWI 💚⚽️

https://t.co/PpLXQOkbWQ";en;
"RT @JuhaPalosaari1: ""Football can make you cry in one second and make you feel in love the next."" -Mustapha Hadji. ⚽️🇲🇦 #WorldCup2018… ";en;
Come on @NorthernIreland. Do it for everybody in the north! And south!! Make Windsor Park rock! #WorldCup2018 https://t.co/A9K7gcoNLg;en;
"RT @CBsyndicates: ❗️£56,000 and climbing❗️
Tonight's #WorldCup2018 #Rollover is past the expected £50,000
Here are the remaining… ";en;
Sports - Tunisian football federation president: Our respect for the Libyans will not prevent us from qualifying fo… https://t.co/Rkaj0CU1Rj;en;
Boys when last at Windsor #NornIreland #1-0 #WorldCup2018 https://t.co/fsKUvFO2he;en;
"RT @DHLExpressIre: WIN! Follow us &amp; RT to #Win x2 tickets to IRE v DENMARK in @AVIVAStadium 14th Nov! Closing date 8th Nov. Good luck!… ";en;
Come on Northern Ireland !!! #homenations #WorldCup2018;en;
✊ #worldcup2018 #Glasgow never #freeblowjob https://t.co/2JmzOV6hGd;en;
"FIFA Introduces Telstar 18 - the Official Match Ball for the 2018 FIFA #WorldCup

Its good that Pep Guardiola isn't… https://t.co/lNl8ib4CVC";en;
"RT @_DRaval: FIFA Introduces Telstar 18 - the Official Match Ball for the 2018 FIFA #WorldCup

Its good that Pep Guardiola isn't… ";en;
C'mon Our We Country!!! #gawa #NorthernIreland #WorldCup2018 @beewestwood https://t.co/p77PEMYUH1;en;United Kingdom
#NIRSWI #WorldCup2018 Play-Off 1st leg.;en;
Come on the green army! ⚽️⚽️ #WorldCup2018;en;
Do hate the international break ‘friendlies’...but least it’s play off time!!! Come on then you #GAWA #NIRSWI #WorldCup2018;en;
We’re not Brazil we’re Northern Ireland😆 come on boys u can do it👍🏻 #mysecondhome #WorldCup2018;en;
"❗️72,000 and climbing❗️
Last call to join a #Syndicate for tonight's #WorldCup2018 #Rollover
Here's the quick link
▶️https://t.co/r6LWh68vNE";en;
"Ideally, we all need Northern Island to go crashing out of #WorldCup2018 because they are shite &amp; #Switzerland are good #NIRSUI";en;
Emotional stuff at Windsor Park for #NIRSUI in #WorldCup2018 COME ON @NorthernIreland;en;
Anyone singing “God Save The Queen” will do for me. Come on Northern Ireland!! #WorldCup2018 #Playoffs #NIreland;en;
What an atmosphere in Northern Ireland, hope they get a win. World Cup a better place with them in it. #WorldCup2018 #NorthernIreland;en;
"#Juventus, #Marchisio: ""The last two months have been difficult. I want to be at the #WorldCup2018 as well"" https://t.co/5AP8L9a3W5";en;
Ahh! The Messiah. Hope all prayers will be answered in June nxt year. #Messi #Russia2018 #WorldCup2018 #MessiGOAT https://t.co/UTxeN6yC1w;en;
buzzing for tonight! letsaaaa go! @NorthernIreland @FIFAWorldCup #daretodream #GAWA #WorldCup2018 😍👀☘✊ https://t.co/5TMoHnXVks;en;
Belfast is definitely the place to be tonight that’s for sure #NorthernIreland #WorldCup2018 #NIRSWI;en;
"RT @ilcano22: #Juventus, #Marchisio: ""The last two months have been difficult. I want to be at the #WorldCup2018 as well"" https://t.co/5AP8…";en;
Come on Northern Ireland #NIRSUI ⚽️💚 #WorldCup2018;en;United Kingdom
"Why @ussoccer fails with #WorldCup &amp; #WorldCupQualifiers. A lesson in markets &amp; culture. https://t.co/SYlM5HLVmB #tcot #WorldCup2018 #futbol";en;
Hoping @NorthernIreland and @FAIreland can make it through 2 #WorldCup2018 over the next couple of days! #NIRSUI #DENIRL #WorldCupQualifiers;en;
"Battle in the road to the #WorldCup2018 started.

#CRO vs #GRE 
#NIR vs #SUI 

#SofaScore";en;
You can watch here #Live HD #Stream of the #WorldCup2018 play-off - #NorthernIreland vs #Switzerland ...… https://t.co/mqMnQsjsO7;en;
Croatia vs. Greece. @FIFAWorldCup 🇭🇷-🇬🇷 #WorldCup2018 #EliminatoriasRusia2018 @movistar_es;en;
You can watch here #Live HD #Stream of the  #WorldCup2018 play-off - #Croatia vs #Greece ... https://t.co/UQQ4DyPmqT https://t.co/1Ka0VTAfMb;en;
Two big games for the #WorldCup2018 #NIRSUI and #CROGRE;en;Malta
Come on Northern Ireland #NIRSUI #NIRSWI #NorthernIreland  #WorldCup2018;en;
Not time wasting,,, they are playing neutral #WorldCup2018 https://t.co/OINThq9JRS;en;
RT @MILLER2010: Please can we have the trip to Copenhagen? #COYBIG #OTBRDS #Russia2018 #WorldCup2018 https://t.co/yiw6tPK0fu;en;
Hope I’m wrong but can’t see either Irish team reaching #WorldCup2018 #GAWA #ROI;en;
That foul on Stuart Dallas, how was it not a red card??! #NI #WorldCup2018 #LUFC;en;
#adidas #telstar #WorldCup2018 soon avaible https://t.co/zOxzagN5f7;en;
"Dzeko at home and probably supporting Greece inside; that’s karma!! #crogre #dzeko #greece #WorldCup2018";en;
Will be interesting to see how the #worldcup2018 match ball moves with the new panel design. Could be Germany 2006… https://t.co/TEfkLr9Yxd;en;
Penalty for Croatia #CROGRE #WorldCup2018;en;Malta
"#Messi presents the official ball for the World Cup in Russia 2018 🏆⚽️💙💙
#WorldCup2018 #Russia2018 https://t.co/rUsaMgPGw9";en;
RT @tombiltcliffe: Hope I’m wrong but can’t see either Irish team reaching #WorldCup2018 #GAWA #ROI;en;
"Looks like the Swiss tactic is ""kick seven shades of shit out of 'em!"" #WorldCup2018";en;
"I'm here #CROGRE #WorldCup2018 
LIVE ▶️https://t.co/TKWMRpAYw1 https://t.co/asLGhp3oPX";en;
This is my lovely fiancé @MILLER2010 and his mate @cormk. Please give them a trip to #Copenhagen #COYBIG #OTBRDS… https://t.co/sq2UUqcRPk;en;Ireland
RT @yvonnekeily: This is my lovely fiancé @MILLER2010 and his mate @cormk. Please give them a trip to #Copenhagen #COYBIG #OTBRDS… ;en;
RT @NickLUFCWilson: That foul on Stuart Dallas, how was it not a red card??! #NI #WorldCup2018 #LUFC;en;
#sexy #new #football #news #Telstar #WorldCup2018 #space #ThursdayThoughts the Telstar 18 #ThursdayMotivation… https://t.co/Sf2VDB1VCZ;en;
Croatia have a great little side on paper,few quality stars #WorldCup2018;en;
Crazy to think a big name such as #Holland WONT be at the #WorldCup2018 #WorldCup 😳;en;
"World Cup 2018 Qualifiers
Northern Ireland vs Switzerland
LIVE HD Stream

https://t.co/ZSSZGdoF7g

RT&amp;Follow… https://t.co/X08vP0tK91";en;
It's still all level in Windsor Park as Northern Ireland welcome Switzerland to Belfast! #NIRSWI #WorldCup2018 https://t.co/PGiOcrIFaW;en;Denmark
Pathetic defending by Greece, but a great finish by Kalinic. Croatia all over them! #CROGRE #WorldCup2018;en;
Croatia are going to #WorldCup2018 https://t.co/d6HOhWIFbE;en;
RT @RobbieButlerMLA: Our wee team has been setting a standard for all of us. Politicians included. Working together, digging deep, never… ;en;
Conor and Eunan gear up for World Cup Play-off https://t.co/LAjT10Ybed #tufc #pafc #ROI #WorldCup2018 #COYBIG;en;
Goodbye greece ... thanks for turning up . #CROGRE  #WorldCup2018 #Playoffs;en;
Good luck to #NorthernIreland in their #WorldCup2018 game tonight.;en;
C'mon Norn Iron! #WorldCup2018;en;
"Serie A Free Football Betting Tips

#CROGRE #Russia2018 #CroatiaGreece #WorldCup2018 #NIRSWI 💚⚽️

https://t.co/PpLXQOkbWQ";en;
Advantage Croatia. The perfect start if you like. #CROGRE. #WorldCup2018. https://t.co/vir8KnGdN9;en;
#WorldCup2018 qualifiers back under way. Read how #England struggled but prevailed to get to the '82 tournament… https://t.co/ExpzszJVL7;en;
Time Sky Sports gave Gerry 'I scored a goal in the World Cup against Spain and made a career out of it' Armstrong t… https://t.co/AJuIFyU1wf;en;
Thought I'd pop to pub to watch this massive game with all the NIR fans... #WorldCup2018 at least I'm cheering them… https://t.co/wJ7SjGLkEy;en;
How’s #scotland getting on in the #WorldCup2018 play off 1st leg?;en;United Kingdom
Obviously I want Northern Ireland to win but this Irish commentator is so biased🙈🙈🙈 @SkySports #WorldCup2018 #NIRSUI;en;United Kingdom
Thank you @espn for having the @NorthernIreland match on TV. You’ve made my afternoon!! #GAWA #DareToDream #WorldCup2018;en;
"Unveiled #Telstar ball returns for #WorldCup2018
 I think I can believe this design ! #worldcupball #WC2018 ⚽ https://t.co/4mE7XY8m1Z";en;
Fallon looking to help All Whites reach Russia https://t.co/uGqxCaX6WZ #NZLvPER #WorldCup2018 #tufc #pafc;en;
RT @SportFullTime1: You can watch here #Live HD #Stream of the #WorldCup2018 play-off - #NorthernIreland vs #Switzerland ...… ;en;
How do Greece concede 3 in half an hour.... 😤🤔 #WorldCup2018;en;
Greece look they are going to concede about 7/8 here. All over the place. #Croatia #WorldCup2018 #Greece;en;United Kingdom
RT @davidannett7: buzzing for tonight! letsaaaa go! @NorthernIreland @FIFAWorldCup #daretodream #GAWA #WorldCup2018 😍👀☘✊ https://t.co/5TMoH…;en;
Come on @NorthernIreland. #WorldCup2018;en;
"#WorldCup2018 #qualification round: #Croatia – #Greece 3-1 (1st Half)
https://t.co/iGDgXfbCyy https://t.co/d7vKLmeu2j";en;
Official #WorldCup2018 @adidas ball Telstar 18 'a reimagining of 1st #adidas @FIFAWorldCup #WorldCup match ball, th… https://t.co/PVCTuNhs9f;en;United States
Rooting for you 💪🏾 https://t.co/RjdWr14QEe;en;
World Cup preparations in progress! No time to lose 💪🏼🇧🇪 🔜 🇷🇺 #TousEnsemble #WorldCup2018;en;
Hoping NI and ROI go out to be fair. Let every one else watch in envy #WorldCup2018;en;
"Favourites to win the #WorldCup2018 

1 #France 
2 #Germany 
3 #Spain
4 #Belgium 
5 #Brazil 
6 #Argentina 
7… https://t.co/7NIMptmYmS";en;
The ball for #WorldCup2018 is here. It's an updated version of the #Telstar from the 1970 World Cup. Upgrade? https://t.co/83RMwcSeBg;en;
RT @dw_sports: The ball for #WorldCup2018 is here. It's an updated version of the #Telstar from the 1970 World Cup. Upgrade? https://t.co/8…;en;
"Honduras v Australia World Cup Qualifier Tips, Prediction and Match Preview

#HONvAUS #WorldCup2018… https://t.co/eWZf552FaZ";en;
"Honduras v Australia World Cup Qualifier Tips, Prediction and Match Preview

#HONvAUS #WorldCup2018… https://t.co/VV4SvZr7Ys";en;
Croatia lead Greece 3-1 in Zagreb at halftime Kalanic Modric and Perisic scoring for Croatia and Sokratis for Greece #WorldCup2018;en;
"I have never seen Croatia play this well, unbelievable ball movement.
But if anyone can implode from this position… https://t.co/hOi4HndStX";en;
#NorthernIreland take on the highest ranked team in the qualifiers #Switzerland from #Belfast in the 1st Leg of the… https://t.co/7Rn8bHO5Kt;en;United Kingdom
"Honduras v Australia World Cup Qualifier Tips, Prediction and Match Preview

#HONvAUS #WorldCup2018… https://t.co/h2KipwXPHv";en;
@coorslightuk @MichaelDapaah Enjoying a Coors whilst watching @NorthernIreland v Switzerland 🇨🇭 #worldcup2018 https://t.co/2oRaiN8CA4;en;
Made it home at half to very exciting results so far!! #croatia #hrvatska🇭🇷 #worldcup2018… https://t.co/cbCzIWgCLZ;en;United States
FIFA are so desperate and out of ideas that they are now copying previous ball designs and calling it new. Come on… https://t.co/zqLInW4INQ;en;
"@HNS_CFF - Grecia 
#CroaziaGrecia 
@fifaworldcup_es 
#MundialRusia2018 
#RoadToRussia 
#Russia2018WorldCup… https://t.co/Stkabtg9F6";en;
